iter,total,mask_weight,mask_raw,mask_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,floor_nocontact_weight,floor_nocontact_raw,floor_nocontact_scaled,angle_weight,angle_raw,angle_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_near_scene_collision_points,scene_intersect_num_inside_or_margin_points
1556,0.6950156688690186,1.0,0.00025307227042503655,0.00025307227042503655,20.0,2.2723730580764823e-05,0.00045447461161529645,10.0,0.009248034097254276,0.09248034097254276,1.0,0.00020902355026919395,0.00020902355026919395,7.7788894447223615,0.0028452137485146523,0.02213260319629957,500.0,0.0006405954482033849,0.32029772410169244,200.0,0.0007498884224332869,0.14997768448665738,0.7778889444722361,0.07373012602329254,0.057353849908063984,0.0007778889444722361,66.66361999511719,0.051856892992699966,7518,245,4
1557,0.6907375454902649,1.0,0.00025273137725889683,0.00025273137725889683,20.0,2.3143584257923067e-05,0.00046287168515846133,10.0,0.009235423989593983,0.09235423989593983,1.0,0.00021011062199249864,0.00021011062199249864,7.783891945972987,0.0022571056615561247,0.01756906658019675,500.0,0.0006416080286726356,0.3208040143363178,200.0,0.0007486890535801649,0.14973781071603298,0.7783891945972986,0.07380948960781097,0.057452509169461666,0.0007783891945972987,66.66867065429688,0.051894172855470704,7518,245,4
1558,0.7039490342140198,1.0,0.0002532469807192683,0.0002532469807192683,20.0,2.4527173081878573e-05,0.0004905434616375715,10.0,0.00921845342963934,0.0921845342963934,1.0,0.00021011062199249864,0.00021011062199249864,7.788894447223612,0.004091333132237196,0.031866961915424284,500.0,0.0006415715906769037,0.32078579533845186,200.0,0.0007432419806718826,0.14864839613437653,0.7788894447223612,0.07387080788612366,0.057537192535615074,0.0007788894447223611,66.72611236572266,0.05197226460901959,7518,245,4
1559,0.7033207416534424,1.0,0.00025436157011426985,0.00025436157011426985,20.0,2.5393903342774138e-05,0.0005078780668554828,10.0,0.009199501015245914,0.09199501015245914,1.0,0.0002118148113368079,0.0002118148113368079,7.793896948474237,0.004118155688047409,0.03209648105041452,500.0,0.0006410439964383841,0.32052199821919203,200.0,0.0007390532409772277,0.14781064819544554,0.7793896948474237,0.07391291111707687,0.0576069612408233,0.0007793896948474238,67.12377166748047,0.052315575916925754,7518,245,4
1560,0.7271454930305481,1.0,0.0002552461810410023,0.0002552461810410023,20.0,2.5599552827770822e-05,0.0005119910565554164,10.0,0.009183147922158241,0.09183147922158241,1.0,0.0002132516383426264,0.0002132516383426264,7.798899449724862,0.0070714824832975864,0.05514978084772855,500.0,0.0006423181621357799,0.32115908106788993,200.0,0.0007393878768198192,0.14787757536396384,0.7798899449724862,0.07395623624324799,0.057677725014118865,0.0007798899449724862,67.27783203125,0.05246930472071973,7518,243,5
1561,0.7273918986320496,1.0,0.0002551438519731164,0.0002551438519731164,20.0,2.538892840675544e-05,0.0005077785681351088,10.0,0.00917276181280613,0.0917276181280613,1.0,0.00021455582464113832,0.00021455582464113832,7.8039019509754874,0.007113585714250803,0.0555137254338732,500.0,0.0006422501755878329,0.32112508779391646,200.0,0.0007406454533338547,0.14812909066677094,0.7803901950975488,0.07396908849477768,0.05772475140162741,0.0007803901950975488,66.882080078125,0.05219411952069786,7518,245,5
1562,0.6974409222602844,1.0,0.000254344311542809,0.000254344311542809,20.0,2.4921053409343585e-05,0.0004984210681868717,10.0,0.009170129895210266,0.09170129895210266,1.0,0.0002164850156987086,0.0002164850156987086,7.808904452226113,0.0032260888256132603,0.0251922193936083,500.0,0.0006425316096283495,0.32126580481417477,200.0,0.0007428375538438559,0.14856751076877117,0.7808904452226113,0.0739327073097229,0.057733344727602526,0.0007808904452226113,66.60535430908203,0.052011484780628836,7518,245,5
1563,0.7062852382659912,1.0,0.0002537404652684927,0.0002537404652684927,20.0,2.4630709958728403e-05,0.0004926141991745681,10.0,0.009173561818897724,0.09173561818897724,1.0,0.0002171761152567342,0.0002171761152567342,7.813906953476739,0.004143312573432922,0.03237545892797511,500.0,0.0006446391926147044,0.3223195963073522,200.0,0.0007466147653758526,0.14932295307517052,0.7813906953476738,0.07387734949588776,0.05772707349303485,0.0007813906953476738,66.34459686279297,0.0518410506751789,7518,245,4
1564,0.7162102460861206,1.0,0.00025394142721779644,0.00025394142721779644,20.0,2.429660889902152e-05,0.0004859321779804304,10.0,0.009177083149552345,0.09177083149552345,1.0,0.00021981231111567467,0.00021981231111567467,7.818909454727364,0.0054056113585829735,0.04226598576020604,500.0,0.0006432327209040523,0.32161636045202613,200.0,0.0007501456420868635,0.1500291284173727,0.7818909454727364,0.07379712164402008,0.0577013012154094,0.0007818909454727364,66.33529663085938,0.05186696780091706,7518,245,3
1565,0.726780891418457,1.0,0.0002549228956922889,0.0002549228956922889,20.0,2.408594446023926e-05,0.00048171888920478523,10.0,0.009181874804198742,0.09181874804198742,1.0,0.00022302479192148894,0.00022302479192148894,7.823911955977989,0.006860191468149424,0.05367353404795247,500.0,0.0006406407919712365,0.32032039598561823,200.0,0.0007506383117288351,0.15012766234576702,0.7823911955977989,0.07370772212743759,0.05766827284007624,0.0007823911955977989,66.73460388183594,0.052212566518855134,7518,245,2
1566,0.7120828032493591,1.0,0.00025615704362280667,0.00025615704362280667,20.0,2.307572685822379e-05,0.00046151453716447577,10.0,0.009192041121423244,0.09192041121423244,1.0,0.00022555513714905828,0.00022555513714905828,7.828914457228614,0.004823409020900726,0.03776205661685661,500.0,0.0006412546499632299,0.32062732498161495,200.0,0.0007536214543506503,0.15072429087013006,0.7828914457228614,0.07364916801452637,0.05765930362317847,0.0007828914457228614,66.99032592773438,0.05244615311500965,7518,245,2
1567,0.7430307269096375,1.0,0.0002574311220087111,0.0002574311220087111,20.0,2.3217180569190532e-05,0.00046434361138381064,10.0,0.009202048182487488,0.09202048182487488,1.0,0.00022358584101311862,0.00022358584101311862,7.833916958479239,0.008702353574335575,0.06817351524466989,500.0,0.00064263487001881,0.321317435009405,200.0,0.0007522593950852752,0.15045187901705503,0.783391695847924,0.07359618693590164,0.057654641691656815,0.000783391695847924,66.97470092773438,0.052467424538685366,7518,245,3
1568,0.7250654101371765,1.0,0.0002576071710791439,0.0002576071710791439,20.0,2.461113763274625e-05,0.000492222752654925,10.0,0.009208893403410912,0.09208893403410912,1.0,0.00022050869301892817,0.00022050869301892817,7.838919459729865,0.006674626842141151,0.052321862239295566,500.0,0.0006402265280485153,0.32011326402425766,200.0,0.0007474206504411995,0.1494841300882399,0.7838919459729865,0.07351380586624146,0.05762688033636836,0.0007838919459729865,66.92242431640625,0.0524599494266176,7518,245,4
1569,0.7020137906074524,1.0,0.0002569047501310706,0.0002569047501310706,20.0,2.6562976927380078e-05,0.0005312595385476016,10.0,0.00921160914003849,0.0921160914003849,1.0,0.00021620890765916556,0.00021620890765916556,7.843921960980491,0.003991580568253994,0.03130964647835049,500.0,0.0006387039320543408,0.3193519660271704,200.0,0.0007421200862154365,0.1484240172430873,0.784392196098049,0.07341983914375305,0.057589948863133955,0.000784392196098049,66.5709228515625,0.0522177123718109,7518,245,4
1570,0.697985053062439,1.0,0.00025647165603004396,0.00025647165603004396,20.0,2.886824768211227e-05,0.0005773649536422454,10.0,0.009216292761266232,0.09216292761266232,1.0,0.00021545044728554785,0.00021545044728554785,7.848924462231116,0.0033394561614841223,0.02621113915642115,500.0,0.0006417313124984503,0.32086565624922514,200.0,0.0007393095875158906,0.14786191750317812,0.7848924462231116,0.07334917783737183,0.05757121562122881,0.0007848924462231116,66.5860366821289,0.052262877215737996,7518,245,5
1571,0.7158995270729065,1.0,0.0002565874601714313,0.0002565874601714313,20.0,3.0609939130954444e-05,0.0006121987826190889,10.0,0.009213102050125599,0.09213102050125599,1.0,0.00021655407908838242,0.00021655407908838242,7.853926963481741,0.005712136626243591,0.04486270386794616,500.0,0.0006413109949789941,0.32065549748949707,200.0,0.0007364768534898758,0.14729537069797516,0.7853926963481741,0.07327461242675781,0.057549345427718744,0.0007853926963481741,66.61668395996094,0.05232025703708788,7518,245,3
1572,0.7135809063911438,1.0,0.0002569901116658002,0.0002569901116658002,20.0,3.1226696592057124e-05,0.0006245339318411425,10.0,0.00920257717370987,0.0920257717370987,1.0,0.00021759129595011473,0.00021759129595011473,7.858929464732366,0.005567706655710936,0.04375621388755318,500.0,0.0006388900801539421,0.31944504007697105,200.0,0.0007366188801825047,0.14732377603650093,0.7858929464732366,0.07322405278682709,0.057546266597351355,0.0007858929464732366,66.65635681152344,0.05238476065577955,7518,245,3
1573,0.7221213579177856,1.0,0.0002574541140347719,0.0002574541140347719,20.0,3.100731555605307e-05,0.0006201463111210614,10.0,0.00918982457369566,0.0918982457369566,1.0,0.00021856161765754223,0.00021856161765754223,7.863931965982991,0.0066168964840471745,0.05203482377649904,500.0,0.0006385687156580389,0.3192843578290194,200.0,0.0007389677921310067,0.14779355842620134,0.7863931965982992,0.07319837808609009,0.05756270652893128,0.0007863931965982992,66.69884490966797,0.05245151785792799,7518,245,5
1574,0.7054533362388611,1.0,0.00025738644762896,0.00025738644762896,20.0,3.131221455987543e-05,0.0006262442911975086,10.0,0.009183893911540508,0.09183893911540508,1.0,0.00022246441221795976,0.00022246441221795976,7.868934467233617,0.004421006888151169,0.034788613482049965,500.0,0.000639846664853394,0.319923332426697,200.0,0.0007416442967951298,0.14832885935902596,0.7868934467233617,0.07316374033689499,0.05757206780887235,0.0007868934467233616,65.94978332519531,0.05189545231142182,7518,245,4
1575,0.7340470552444458,1.0,0.0002567196497693658,0.0002567196497693658,20.0,3.0906201573088765e-05,0.0006181240314617753,10.0,0.00918381568044424,0.0918381568044424,1.0,0.00022555513714905828,0.00022555513714905828,7.873936968484242,0.007948153652250767,0.06258326087365036,500.0,0.00063940673135221,0.319703365676105,200.0,0.0007462890353053808,0.14925780706107616,0.7873936968484242,0.07315778732299805,0.05760398061350622,0.0007873936968484243,65.99002838134766,0.05196013240232177,7518,245,2
1576,0.7104466557502747,1.0,0.0002561694709584117,0.0002561694709584117,20.0,3.001626282639336e-05,0.0006003252565278672,10.0,0.009193066507577896,0.09193066507577896,1.0,0.0002273207501275465,0.0002273207501275465,7.878939469734868,0.00478767417371273,0.0377217950154955,500.0,0.0006394224474206567,0.31971122371032834,200.0,0.0007517292397096753,0.15034584794193506,0.7878939469734867,0.07317812740802765,0.05765660363563959,0.0007878939469734867,65.99455261230469,0.05199670853645817,7518,245,2
1577,0.6949126124382019,1.0,0.0002561897272244096,0.0002561897272244096,20.0,3.0572224204661325e-05,0.0006114444840932265,10.0,0.009202723391354084,0.09202723391354084,1.0,0.00022478046594187617,0.00022478046594187617,7.883941970985493,0.002719669137150049,0.021441713657571176,500.0,0.0006404191954061389,0.32020959770306945,200.0,0.0007520895451307297,0.15041790902614594,0.7883941970985493,0.07319407910108566,0.05770578722526814,0.0007883941970985493,65.97966003417969,0.05201798109748233,7518,245,3
1578,0.7160751223564148,1.0,0.00025686679873615503,0.00025686679873615503,20.0,3.2388456020271406e-05,0.0006477691204054281,10.0,0.009210134856402874,0.09210134856402874,1.0,0.00022057839669287205,0.00022057839669287205,7.888944472236118,0.005515913479030132,0.04351473514972746,500.0,0.0006404400919564068,0.3202200459782034,200.0,0.0007466663373634219,0.14933326747268438,0.7888944472236118,0.0731697529554367,0.05772321181126747,0.0007888944472236118,65.9876480102539,0.05205728910063552,7518,245,3
1579,0.7170383930206299,1.0,0.0002580694272182882,0.0002580694272182882,20.0,3.36736993631348e-05,0.000673473987262696,10.0,0.009215906262397766,0.09215906262397766,1.0,0.00021807618031743914,0.00021807618031743914,7.893946973486743,0.005866319872438908,0.046308418002544254,500.0,0.0006390666821971536,0.3195333410985768,200.0,0.0007395382272079587,0.14790764544159174,0.7893946973486743,0.07313145697116852,0.05772958434242317,0.0007893946973486744,66.19082641601562,0.05225068738592929,7518,245,3
1580,0.7162010669708252,1.0,0.00025932761491276324,0.00025932761491276324,20.0,3.43575156875886e-05,0.000687150313751772,10.0,0.009219416417181492,0.09219416417181492,1.0,0.00021613990247715265,0.00021613990247715265,7.8989494747373685,0.0058679962530732155,0.04635100592097352,500.0,0.0006391028873622417,0.3195514436811209,200.0,0.0007347880164161325,0.1469576032832265,0.7898949474737369,0.07306919246912003,0.05771698594734393,0.0007898949474737368,66.16998291015625,0.052267335175155936,7518,245,3
1581,0.7052111625671387,1.0,0.00026013620663434267,0.00026013620663434267,20.0,3.473024844424799e-05,0.0006946049688849598,10.0,0.009222688153386116,0.09222688153386116,1.0,0.00021489970094989985,0.00021489970094989985,7.903951975987994,0.004407788626849651,0.03483894962692571,500.0,0.000639877631329,0.3199388156645,200.0,0.0007349359802901745,0.1469871960580349,0.7903951975987994,0.0729920044541359,0.057692529783659185,0.0007903951975987995,66.24179077148438,0.052357193306125725,7518,245,4
1582,0.7006365060806274,1.0,0.0002600193547550589,0.0002600193547550589,20.0,3.4267159207956865e-05,0.0006853431841591373,10.0,0.009229234419763088,0.09229234419763088,1.0,0.00021407486929092556,0.00021407486929092556,7.908954477238619,0.0038506933487951756,0.030454958401426573,500.0,0.0006386645254679024,0.3193322627339512,200.0,0.0007379719172604382,0.14759438345208764,0.7908954477238619,0.07290410250425339,0.057659522791007806,0.0007908954477238619,65.9298095703125,0.05214358625846126,7518,245,5
1583,0.7084763050079346,1.0,0.00025919254403561354,0.00025919254403561354,20.0,3.316757283755578e-05,0.0006633514567511156,10.0,0.009238389320671558,0.09238389320671558,1.0,0.00021236158499959856,0.00021236158499959856,7.913956978489245,0.004828596953302622,0.03821330855490119,500.0,0.0006379088154062629,0.31895440770313144,200.0,0.0007405552896670997,0.14811105793341994,0.7913956978489245,0.07282372564077377,0.05763238317343878,0.0007913956978489244,65.76524353027344,0.05204633079784521,7518,245,7
1584,0.7037935853004456,1.0,0.00025826069759204984,0.00025826069759204984,20.0,3.293378904345445e-05,0.0006586757808690891,10.0,0.009249412454664707,0.09249412454664707,1.0,0.00021441836724989116,0.00021441836724989116,7.91895947973987,0.0041462332010269165,0.03283385271248429,500.0,0.0006387594621628523,0.31937973108142614,200.0,0.0007414208957925439,0.14828417915850878,0.791895947973987,0.07273964583873749,0.0576022307967591,0.000791895947973987,65.75123596191406,0.05206813733252124,7518,245,4
1585,0.7330614328384399,1.0,0.0002575264952611178,0.0002575264952611178,20.0,3.2542367989663035e-05,0.0006508473597932607,10.0,0.009258106350898743,0.09258106350898743,1.0,0.00021683044906239957,0.00021683044906239957,7.923961980990495,0.007727872114628553,0.06123536483027328,500.0,0.0006394424708560109,0.31972123542800546,200.0,0.0007434425642713904,0.1486885128542781,0.7923961980990495,0.07268957048654556,0.05759893929499158,0.0007923961980990495,65.76396942138672,0.05211111934140899,7518,245,2
1586,0.7283112406730652,1.0,0.00025757975527085364,0.00025757975527085364,20.0,3.17009944410529e-05,0.000634019888821058,10.0,0.009263105690479279,0.09263105690479279,1.0,0.00021828415628988296,0.00021828415628988296,7.9289644822411205,0.007143037393689156,0.056636889789881496,500.0,0.0006383031141012907,0.31915155705064535,200.0,0.0007452135905623436,0.14904271811246872,0.7928964482241121,0.072637639939785,0.057594126715637434,0.0007928964482241121,65.76521301269531,0.05214500381446827,7518,245,2
1587,0.7116125226020813,1.0,0.0002579181455075741,0.0002579181455075741,20.0,2.981489524245262e-05,0.0005962979048490524,10.0,0.009267355315387249,0.09267355315387249,1.0,0.00021946454944554716,0.00021946454944554716,7.933966983491746,0.004917205311357975,0.039012944591364423,500.0,0.0006383604486472905,0.31918022432364523,200.0,0.0007485836977139115,0.1497167395427823,0.7933966983491746,0.07261884957551956,0.05761555549113258,0.0007933966983491746,65.96927642822266,0.052339806110635885,7518,245,2
1588,0.7013912796974182,1.0,0.0002585146576166153,0.0002585146576166153,20.0,2.9229155188659206e-05,0.0005845831037731841,10.0,0.009270062670111656,0.09270062670111656,1.0,0.0002160019357688725,0.0002160019357688725,7.938969484742371,0.003578860778361559,0.028412466509553747,500.0,0.0006394583615474403,0.31972918077372015,200.0,0.0007465672679245472,0.14931345358490944,0.7938969484742371,0.07260240614414215,0.05763882868972166,0.0007938969484742371,66.1768798828125,0.052537622998510974,7518,245,3
