iter,total,corr,reproj,scale_reg,tz_reg,scale,tz
291,0.02805002,0.02795157,0.00380718,0.09464420,0.00000023,1.36021519,0.00048164
292,0.02805002,0.02795157,0.00380715,0.09464421,0.00000023,1.36021531,0.00048164
293,0.02805002,0.02795157,0.00380715,0.09464421,0.00000023,1.36021531,0.00048164
294,0.02805002,0.02795157,0.00380715,0.09464421,0.00000023,1.36021531,0.00048163
295,0.02805002,0.02795157,0.00380715,0.09464421,0.00000023,1.36021531,0.00048163
296,0.02805002,0.02795157,0.00380715,0.09464421,0.00000023,1.36021531,0.00048162
297,0.02805002,0.02795157,0.00380715,0.09464421,0.00000023,1.36021531,0.00048162
298,0.02805002,0.02795157,0.00380715,0.09464421,0.00000023,1.36021531,0.00048161
299,0.02805002,0.02795157,0.00380715,0.09464421,0.00000023,1.36021531,0.00048160
300,0.02805002,0.02795157,0.00380715,0.09464421,0.00000023,1.36021531,0.00048159
301,0.02805002,0.02795157,0.00380715,0.09464421,0.00000023,1.36021531,0.00048158
302,0.02805002,0.02795157,0.00380715,0.09464421,0.00000023,1.36021531,0.00048157
303,0.02805002,0.02795157,0.00380715,0.09464421,0.00000023,1.36021531,0.00048155
304,0.02805003,0.02795158,0.00380549,0.09464421,0.00000023,1.36021531,0.00048154
305,0.02805003,0.02795158,0.00380549,0.09464421,0.00000023,1.36021531,0.00048154
306,0.02805002,0.02795157,0.00380715,0.09464421,0.00000023,1.36021531,0.00048156
307,0.02805002,0.02795157,0.00380715,0.09464421,0.00000023,1.36021531,0.00048158
308,0.02805002,0.02795157,0.00380715,0.09464421,0.00000023,1.36021531,0.00048159
309,0.02805002,0.02795157,0.00380715,0.09464421,0.00000023,1.36021531,0.00048160
310,0.02805002,0.02795157,0.00380715,0.09464421,0.00000023,1.36021531,0.00048161
311,0.02805002,0.02795157,0.00380715,0.09464421,0.00000023,1.36021531,0.00048162
312,0.02805002,0.02795157,0.00380715,0.09464421,0.00000023,1.36021531,0.00048162
