iter,total,mask_weight,mask_raw,mask_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,floor_nocontact_weight,floor_nocontact_raw,floor_nocontact_scaled,angle_weight,angle_raw,angle_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
785,0.6328964233398438,1.0,5.5498901929240674e-05,5.5498901929240674e-05,20.0,0.00012051918020006269,0.002410383604001254,10.0,0.01378853339701891,0.1378853339701891,1.0,0.00025261251721531153,0.00025261251721531153,3.9219609804902453,0.011671636253595352,0.04577570196507632,500.0,0.0004683669831138104,0.2341834915569052,200.0,0.0007327556377276778,0.14655112754553556,0.3921960980490245,0.06228542700409889,0.024428101436324928,0.0003921960980490245,105.44253540039062,0.041354150952429336,700000,700000,3144
786,0.6336069107055664,1.0,5.554610106628388e-05,5.554610106628388e-05,20.0,0.00012077765859430656,0.002415553171886131,10.0,0.013792267069220543,0.13792267069220543,1.0,0.0002523142611607909,0.0002523142611607909,3.9269634817408705,0.011820325627923012,0.04641798708313939,500.0,0.0004683355218730867,0.23416776093654335,200.0,0.0007327232742682099,0.146544654853642,0.39269634817408705,0.06225697323679924,0.024448086038462935,0.00039269634817408705,105.3798828125,0.04138229515148199,700000,700000,3149
787,0.6334215402603149,1.0,5.5526019423268735e-05,5.5526019423268735e-05,20.0,0.00012114040146116167,0.0024228080292232335,10.0,0.01379454042762518,0.1379454042762518,1.0,0.0002519416739232838,0.0002519416739232838,3.9319659829914957,0.011731239035725594,0.04612683282681499,500.0,0.0004683624720200896,0.2341812360100448,200.0,0.0007327190251089633,0.14654380502179265,0.3931965982991496,0.06224977597594261,0.02447640015862476,0.0003931965982991496,105.33563232421875,0.041417612309572756,700000,700000,3137
788,0.6333439350128174,1.0,5.5539792811032385e-05,5.5539792811032385e-05,20.0,0.00012132493429817259,0.002426498685963452,10.0,0.013795102946460247,0.13795102946460247,1.0,0.000251718214713037,0.000251718214713037,3.936968484242121,0.011620130389928818,0.045748087127933865,500.0,0.0004683224833570421,0.23416124167852104,200.0,0.0007327186176553369,0.14654372353106737,0.3936968484242121,0.062251560389995575,0.024508243135030774,0.00039369684842421214,105.91354370117188,0.04169782836059143,700000,700000,3133
789,0.6345715522766113,1.0,5.560378485824913e-05,5.560378485824913e-05,20.0,0.00012131665425840765,0.002426333085168153,10.0,0.013796169310808182,0.13796169310808182,1.0,0.00025142045342363417,0.00025142045342363417,3.9419709854927465,0.011664814315736294,0.045982359583792896,500.0,0.0004682489961851388,0.2341244980925694,200.0,0.0007327110506594181,0.14654221013188362,0.39419709854927465,0.06224207207560539,0.024535644219898473,0.00039419709854927464,108.30061340332031,0.04269178757469555,700000,700000,3135
790,0.6347292065620422,1.0,5.567263360717334e-05,5.567263360717334e-05,20.0,0.00012126647925470024,0.002425329585094005,10.0,0.013797947205603123,0.13797947205603123,1.0,0.0002513460349291563,0.0002513460349291563,3.9469734867433717,0.011676262132823467,0.04608589706251984,500.0,0.0004682201542891562,0.2341100771445781,200.0,0.000732737360522151,0.1465474721044302,0.39469734867433715,0.06222069635987282,0.02455834388591278,0.0003946973486743372,108.22358703613281,0.042715562867187994,700000,700000,3139
791,0.6351499557495117,1.0,5.5753782362444326e-05,5.5753782362444326e-05,20.0,0.00012140488252043724,0.002428097650408745,10.0,0.013801323249936104,0.13801323249936104,1.0,0.00025097414618358016,0.00025097414618358016,3.951975987993997,0.011730958707630634,0.046360467128705354,500.0,0.00046824722085148096,0.23412361042574048,200.0,0.0007327694911509752,0.14655389823019505,0.3951975987993997,0.06218539550900459,0.024575518985549587,0.00039519759879939973,108.27084350585938,0.042788377373501205,700000,700000,3152
792,0.6348176002502441,1.0,5.5841795983724296e-05,5.5841795983724296e-05,20.0,0.00012161270569777116,0.0024322541139554232,10.0,0.013805937021970749,0.1380593702197075,1.0,0.0002503054274711758,0.0002503054274711758,3.9569784892446225,0.011666986159980297,0.04616601326935676,500.0,0.00046826901962049305,0.23413450981024653,200.0,0.0007327984203584492,0.14655968407168984,0.39569784892446225,0.062159277498722076,0.024596292396943054,0.0003956978489244622,107.56529998779297,0.04256335782408416,700000,700000,3145
793,0.6345003843307495,1.0,5.592608795268461e-05,5.592608795268461e-05,20.0,0.0001217645694850944,0.002435291389701888,10.0,0.013809842988848686,0.13809842988848686,1.0,0.0002499342954251915,0.0002499342954251915,3.9619809904952477,0.011556658893823624,0.045787262850967035,500.0,0.00046821782598271966,0.23410891299135983,200.0,0.0007328332867473364,0.14656665734946728,0.39619809904952474,0.062138620764017105,0.024619203424262905,0.00039619809904952477,107.46827697753906,0.04257872704662878,700000,700000,3135
794,0.6351913213729858,1.0,5.601153679890558e-05,5.601153679890558e-05,20.0,0.00012185356172267348,0.0024370712344534695,10.0,0.013813923113048077,0.13813923113048077,1.0,0.00024926700280047953,0.00024926700280047953,3.966983491745873,0.011705305427312851,0.04643475339599345,500.0,0.0004681411664932966,0.2340705832466483,200.0,0.0007328323554247618,0.14656647108495235,0.3966983491745873,0.06211769953370094,0.024641988859542194,0.0003966983491745873,107.37623596191406,0.042595975546672264,700000,700000,3145
795,0.6350631713867188,1.0,5.6093740568030626e-05,5.6093740568030626e-05,20.0,0.00012207622057758272,0.0024415244115516543,10.0,0.013818296603858471,0.1381829660385847,1.0,0.0002488965983502567,0.0002488965983502567,3.9719859929964985,0.01164679229259491,0.04626089584952656,500.0,0.00046807550825178623,0.23403775412589312,200.0,0.0007328023202717304,0.14656046405434608,0.39719859929964985,0.062080930918455124,0.0246584588040287,0.00039719859929964986,107.29168701171875,0.04261610779755112,700000,700000,3135
796,0.6353830099105835,1.0,5.614498513750732e-05,5.614498513750732e-05,20.0,0.0001222248247358948,0.002444496494717896,10.0,0.01382272969931364,0.1382272969931364,1.0,0.0002485265431459993,0.0002485265431459993,3.9769884942471236,0.01169948372989893,0.046528712182439466,500.0,0.00046803063014522195,0.23401531507261097,200.0,0.0007327594794332981,0.14655189588665962,0.39769884942471234,0.062044408172369,0.024674989743388373,0.00039769884942471236,107.20584106445312,0.042635639642941585,700000,700000,3148
797,0.6355581879615784,1.0,5.619192234007642e-05,5.619192234007642e-05,20.0,0.0001222559076268226,0.002445118152536452,10.0,0.0138269467279315,0.138269467279315,1.0,0.0002483046555425972,0.0002483046555425972,3.981990995497749,0.011717746965587139,0.04665996290448906,500.0,0.000467964680865407,0.2339823404327035,200.0,0.0007327250204980373,0.14654500409960747,0.3981990995497749,0.062022946774959564,0.024697481557212513,0.0003981990995497749,107.11807250976562,0.04265432001889617,700000,700000,3170
798,0.6359769105911255,1.0,5.620869706035592e-05,5.620869706035592e-05,20.0,0.00012219265045132488,0.0024438530090264976,10.0,0.013830137439072132,0.13830137439072132,1.0,0.00024793497868813574,0.00024793497868813574,3.986993496748374,0.011797948740422726,0.04703834490303608,500.0,0.0004679229750763625,0.23396148753818125,200.0,0.0007327154744416475,0.1465430948883295,0.39869934967483744,0.06198369339108467,0.02471285824546998,0.00039869934967483745,107.0273208618164,0.042671723225046365,700000,700000,3144
799,0.6359788775444031,1.0,5.618808063445613e-05,5.618808063445613e-05,20.0,0.00012232155131641775,0.002446431026328355,10.0,0.01383301429450512,0.1383301429450512,1.0,0.0002480827970430255,0.0002480827970430255,3.9919959979989996,0.011734312400221825,0.046843328140955556,500.0,0.0004679340636357665,0.23396703181788325,200.0,0.0007327280472964048,0.14654560945928097,0.39919959979989994,0.061962585896253586,0.024735439492351356,0.0003991995997999,107.23115539550781,0.042806634319967604,700000,700000,3143
800,0.6358828544616699,1.0,5.6174510973505676e-05,5.6174510973505676e-05,20.0,0.00012241874355822802,0.0024483748711645603,10.0,0.013836052268743515,0.13836052268743515,1.0,0.0002480827970430255,0.0002480827970430255,3.996998499249625,0.011670783162117004,0.046648102784049454,500.0,0.0004679689300246537,0.23398446501232684,200.0,0.0007327325292862952,0.14654650585725904,0.3996998499249625,0.06195864826440811,0.02476486241283746,0.0003996998499249625,107.14483642578125,0.04282577503961942,700000,700000,3149
801,0.6355952024459839,1.0,5.622341996058822e-05,5.622341996058822e-05,20.0,0.00012275109475012869,0.0024550218950025737,10.0,0.013840085826814175,0.13840085826814175,1.0,0.0002483046555425972,0.0002483046555425972,4.00200100050025,0.01156083308160305,0.046266465559191804,500.0,0.00046797702088952065,0.23398851044476032,200.0,0.0007327125640586019,0.14654251281172037,0.400200100050025,0.06193213909864426,0.024785248263589497,0.00040020010005002504,107.07673645019531,0.042852120640398325,700000,700000,3144
802,0.6360708475112915,1.0,5.632274042000063e-05,5.632274042000063e-05,20.0,0.00012294555199332535,0.002458911039866507,10.0,0.0138442013412714,0.138442013412714,1.0,0.00024867456522770226,0.00024867456522770226,4.007003501750876,0.0116499662399292,0.04668145551867578,500.0,0.00046791895874775946,0.23395947937387973,200.0,0.0007327115745283663,0.14654231490567327,0.40070035017508754,0.061911314725875854,0.02480788549045851,0.0004007003501750876,106.9971694946289,0.042873803284241,700000,700000,3135
803,0.6363906860351562,1.0,5.639449955197051e-05,5.639449955197051e-05,20.0,0.00012315264029894024,0.002463052805978805,10.0,0.013848905451595783,0.13848905451595783,1.0,0.00024904473684728146,0.00024904473684728146,4.012006003001501,0.011697843670845032,0.04693181902960338,500.0,0.00046787509927526116,0.23393754963763058,200.0,0.0007327327621169388,0.14654655242338777,0.4012006003001501,0.0618717223405838,0.02482297214464643,0.0004012006003001501,106.91481018066406,0.04289428602545902,700000,700000,3161
804,0.6368128061294556,1.0,5.6460041378159076e-05,5.6460041378159076e-05,20.0,0.0001232106878887862,0.002464213757775724,10.0,0.013853595592081547,0.13853595592081547,1.0,0.0002491929044481367,0.0002491929044481367,4.017008504252126,0.011774187907576561,0.04729701295539759,500.0,0.00046782984281890094,0.23391492140945047,200.0,0.0007327353814616799,0.146547076292336,0.4017008504252126,0.06183430179953575,0.024838891618322763,0.0004017008504252126,106.81857299804688,0.042909111614523085,700000,700000,3151
805,0.6365364789962769,1.0,5.6521184887969866e-05,5.6521184887969866e-05,20.0,0.00012318250082898885,0.002463650016579777,10.0,0.013858499005436897,0.13858499005436897,1.0,0.00024926700280047953,0.00024926700280047953,4.022011005502751,0.011670880019664764,0.04694040788299385,500.0,0.00046782835852354765,0.23391417926177382,200.0,0.0007327432977035642,0.14654865954071283,0.40220110055027514,0.06179921701550484,0.024855713096781334,0.00040220110055027517,106.72052764892578,0.04292311367170402,700000,700000,3156
806,0.6368061304092407,1.0,5.6625911383889616e-05,5.6625911383889616e-05,20.0,0.00012302382674533874,0.0024604765349067748,10.0,0.013863344676792622,0.13863344676792622,1.0,0.0002495634544175118,0.0002495634544175118,4.027013506753376,0.011695889756083488,0.04709950602124666,500.0,0.000467799516627565,0.2338997583137825,200.0,0.000732742715626955,0.146548543125391,0.4027013506753377,0.06177555397152901,0.024877099023051952,0.0004027013506753377,106.73212432861328,0.04298117062758064,700000,700000,3154
807,0.6367896199226379,1.0,5.6736778788035735e-05,5.6736778788035735e-05,20.0,0.00012307896395213902,0.0024615792790427804,10.0,0.013866836205124855,0.13866836205124855,1.0,0.0002497859240975231,0.0002497859240975231,4.032016008004002,0.01166120171546936,0.0470181519893362,500.0,0.0004677759134210646,0.2338879567105323,200.0,0.0007327356142923236,0.14654712285846472,0.4032016008004002,0.061761029064655304,0.02490214578594906,0.0004032016008004002,106.64083099365234,0.04299775376732556,700000,700000,3153
808,0.6372532844543457,1.0,5.6876655435189605e-05,5.6876655435189605e-05,20.0,0.0001233014336321503,0.002466028672643006,10.0,0.013869536109268665,0.13869536109268665,1.0,0.0002499342954251915,0.0002499342954251915,4.037018509254628,0.011753938160836697,0.04745086591193204,500.0,0.000467717123683542,0.233858561841771,200.0,0.0007326918421313167,0.14653836842626333,0.40370185092546274,0.061721157282590866,0.024916945436243537,0.00040370185092546276,106.56471252441406,0.0430203716894458,700000,700000,3151
809,0.636847972869873,1.0,5.697829328710213e-05,5.697829328710213e-05,20.0,0.00012366173905320466,0.002473234781064093,10.0,0.013872030191123486,0.13872030191123486,1.0,0.0002499342954251915,0.0002499342954251915,4.042021010505253,0.011635751463472843,0.047031951888374474,500.0,0.0004676853131968528,0.2338426565984264,200.0,0.0007326704217121005,0.1465340843424201,0.4042021010505253,0.06169683113694191,0.024937988773711388,0.0004042021010505253,106.38441467285156,0.04300080392979693,700000,700000,3134
810,0.6370137333869934,1.0,5.7052020565606654e-05,5.7052020565606654e-05,20.0,0.00012405740562826395,0.002481148112565279,10.0,0.01387555617839098,0.1387555617839098,1.0,0.0002499342954251915,0.0002499342954251915,4.047023511755878,0.011640926823019981,0.047111104551391524,500.0,0.00046766322338953614,0.23383161169476807,200.0,0.0007326683844439685,0.1465336768887937,0.4047023511755878,0.06168375164270401,0.024963559319133338,0.0004047023511755878,106.32524108886719,0.043030075057975764,700000,700000,3127
811,0.6369202733039856,1.0,5.713577411370352e-05,5.713577411370352e-05,20.0,0.00012454320676624775,0.002490864135324955,10.0,0.013880330137908459,0.1388033013790846,1.0,0.00025008272496052086,0.00025008272496052086,4.052026013006503,0.011595262214541435,0.04698430412095329,500.0,0.0004676493408624083,0.23382467043120414,200.0,0.0007326561026275158,0.14653122052550316,0.40520260130065033,0.06165015324950218,0.024980802467282025,0.00040520260130065034,106.11453247070312,0.04299788459293123,700000,700000,3134
812,0.6375939249992371,1.0,5.724133370677009e-05,5.724133370677009e-05,20.0,0.0001248069165740162,0.0024961383314803243,10.0,0.01388587150722742,0.1388587150722742,1.0,0.0002503054274711758,0.0002503054274711758,4.057028514257128,0.011729849502444267,0.04758833389936118,500.0,0.00046761269913986325,0.23380634956993163,200.0,0.0007326474878937006,0.14652949757874012,0.40570285142571283,0.061615750193595886,0.02499768554627627,0.0004057028514257129,106.0127182006836,0.043009662061407904,700000,700000,3139
813,0.6371186375617981,1.0,5.7361379731446505e-05,5.7361379731446505e-05,20.0,0.0001248000335181132,0.002496000670362264,10.0,0.013891435228288174,0.13891435228288174,1.0,0.00025045397342182696,0.00025045397342182696,4.0620310155077535,0.01158900372684002,0.0470748925772591,500.0,0.0004675525997299701,0.23377629986498505,200.0,0.0007326400373131037,0.14652800746262074,0.4062031015507754,0.06156646087765694,0.02500848736000872,0.00040620310155077544,105.8896713256836,0.043012712914684885,700000,700000,3138
814,0.6374483108520508,1.0,5.743348810938187e-05,5.743348810938187e-05,20.0,0.00012451216753106564,0.002490243350621313,10.0,0.013896964490413666,0.13896964490413666,1.0,0.00025052824639715254,0.00025052824639715254,4.0670335167583795,0.011662386357784271,0.047431316202494314,500.0,0.00046752108028158545,0.23376054014079273,200.0,0.0007326581981033087,0.14653163962066174,0.40670335167583793,0.061511486768722534,0.02501692783540341,0.00040670335167583793,105.58071899414062,0.042940032287261794,700000,700000,3157
815,0.6376403570175171,1.0,5.745957969338633e-05,5.745957969338633e-05,20.0,0.00012433237861841917,0.0024866475723683834,10.0,0.01390108373016119,0.1390108373016119,1.0,0.00025052824639715254,0.00025052824639715254,4.072036018009005,0.011676370166242123,0.047546599876543715,500.0,0.0004675425007008016,0.2337712503504008,200.0,0.0007326763588935137,0.14653527177870274,0.4072036018009004,0.0614822618663311,0.025035798478836174,0.0004072036018009005,105.465576171875,0.042945962483194725,700000,700000,3148
816,0.6373280882835388,1.0,5.749354386352934e-05,5.749354386352934e-05,20.0,0.00012413585500326008,0.0024827171000652015,10.0,0.013903451152145863,0.13903451152145863,1.0,0.00025097414618358016,0.00025097414618358016,4.07703851925963,0.011574321426451206,0.04718895428993363,500.0,0.0004675184900406748,0.2337592450203374,200.0,0.0007326826453208923,0.14653652906417847,0.407703851925963,0.06147051602602005,0.025061766163685013,0.000407703851925963,105.36045837402344,0.042955864719774445,700000,700000,3138
